no,gubun,bummun,index_name,unit,sido,sigungu,jijache_2022,junguk_2022,origin_2022,jijache_2021,junguk_2021,origin_2021,jijache_2020,junguk_2020,origin_2020,jijache_2019,junguk_2019,origin_2019,z_jijache_2022,z_junguk_2022,z_jijache_2021,z_junguk_2021,z_jijache_2020,z_junguk_2020,z_jijache_2019,z_junguk_2019,sido_code
34,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,남구,0,NA,2021년,89244,47769,2020,91493,48594,2018,93306,50464,2017,NA,NA,1.4523850407883545,NA,1.4761738525819932,NA,1.4623156312283359,NA,26
35,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,북구,0,NA,2021년,70988,47769,2020,72783,48594,2018,74238,50464,2017,NA,NA,0.8725554485948253,NA,0.8875069997975491,NA,0.8724355757107712,NA,26
36,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,해운대구,0,NA,2021년,57453,47769,2020,58015,48594,2018,58478,50464,2017,NA,NA,0.4426697381248746,NA,0.42286605474566935,NA,0.38489049101616146,NA,26
37,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,사하구,0,NA,2021년,62351,47769,2020,64201,48594,2018,65558,50464,2017,NA,NA,0.5982353243739931,NA,0.6174942295893129,NA,0.6039145519068871,NA,26
38,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,금정구,0,NA,2021년,77555,47769,2020,79687,48594,2018,80985,50464,2017,NA,NA,1.0811302148051072,NA,1.1047253831018677,NA,1.081158081195196,NA,26
39,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,강서구,0,NA,2021년,27591,47769,2020,25913,48594,2018,24591,50464,2017,NA,NA,-0.5057785135229765,NA,-0.587149087322007,NA,-0.6634242478827118,NA,26
40,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,연제구,0,NA,2021년,209157,47769,2020,209395,48594,2018,207840,50464,2017,NA,NA,5.260946932150245,NA,5.185687443014464,NA,5.005493850163136,NA,26
41,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,수영구,0,NA,2021년,88447,47769,2020,88074,48594,2018,88123,50464,2017,NA,NA,1.4270714899021668,NA,1.3686029295638202,NA,1.3019764069915236,NA,26
42,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,사상구,0,NA,2021년,42517,47769,2020,43619,48594,2018,44672,50464,2017,NA,NA,-0.03171319291163686,NA,-0.030070771159453936,NA,-0.04220642772075369,NA,26
43,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,부산광역시,기장군,0,NA,2021년,58182,47769,2020,54905,48594,2018,54955,50464,2017,NA,NA,0.46582353811989446,NA,0.3250171016639152,NA,0.27590436580175093,NA,26
45,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,중구,0,NA,2021년,19137,47769,2020,19355,48594,2018,19850,50464,2017,NA,NA,-0.7742863669631659,NA,-0.793481381312407,NA,-0.8100899361147641,NA,27
46,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,동구,0,NA,2021년,56987,47769,2020,57578,48594,2018,58549,50464,2017,NA,NA,0.4278690923118715,NA,0.4091168610168184,NA,0.3870869187454329,NA,27
47,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,서구,0,NA,2021년,42675,47769,2020,43819,48594,2018,46093,50464,2017,NA,NA,-0.026694948193923356,NA,-0.023778233983778426,NA,0.0017530624664950734,NA,27
48,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,남구,0,NA,2021년,48877,47769,2020,49371,48594,2018,37625,50464,2017,NA,NA,0.17028703749759003,NA,0.15090259801297376,NA,-0.2602096137513955,NA,27
49,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,북구,0,NA,2021년,44026,47769,2020,43771,48594,2018,43949,50464,2017,NA,NA,0.01621422024677877,NA,-0.02528844290594055,NA,-0.06457286783713712,NA,27
50,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,수성구,0,NA,2021년,60616,47769,2020,61231,48594,2018,61823,50464,2017,NA,NA,0.5431299156066961,NA,0.5240500525305316,NA,0.48837007910648317,NA,27
51,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,달서구,0,NA,2021년,79804,47769,2020,81270,48594,2018,81916,50464,2017,NA,NA,1.1525607994262315,NA,1.1545308148473394,NA,1.10995912649029,NA,27
52,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대구광역시,달성군,0,NA,2021년,37048,47769,2020,36649,48594,2018,41757,50464,2017,NA,NA,-0.20541433443806167,NA,-0.2493656917317455,NA,-0.13238370702816407,NA,27
54,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,중구,0,NA,2021년,23288,47769,2020,22523,48594,2018,20417,50464,2017,NA,NA,-0.6424462794743765,NA,-0.6938075924497068,NA,-0.7925494498824136,NA,28
55,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,동구,0,NA,2021년,20847,47769,2020,21476,48594,2018,22078,50464,2017,NA,NA,-0.7199749842587982,NA,-0.7267490245643682,NA,-0.7411654152581911,NA,28
56,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,미추홀구,0,NA,2021년,67391,47769,2020,68144,48594,2018,69424,50464,2017,NA,NA,0.7583109786605502,NA,0.7415516000077557,NA,0.7235115885458061,NA,28
57,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,연수구,0,NA,2021년,77490,47769,2020,91638,48594,2018,86590,50464,2017,NA,NA,1.0790657470414908,NA,1.480735942034358,NA,1.2545521294003537,NA,28
58,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,남동구,0,NA,2021년,58373,47769,2020,59189,48594,2018,76737,50464,2017,NA,NA,0.4718898972406747,NA,0.4598032479668846,NA,0.9497436446607604,NA,28
59,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,부평구,0,NA,2021년,82494,47769,2020,85263,48594,2018,87440,50464,2017,NA,NA,1.2379980037974296,NA,1.280161319559701,NA,1.2808473909479692,NA,28
60,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,계양구,0,NA,2021년,74188,47769,2020,75868,48594,2018,78170,50464,2017,NA,NA,0.9741907846497821,NA,0.9845693857323439,NA,0.9940743620698579,NA,28
61,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,서구,0,NA,2021년,60227,47769,2020,60506,48594,2018,67325,50464,2017,NA,NA,0.5307748700675153,NA,0.5012396052687078,NA,0.6585777603241064,NA,28
62,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,강화군,0,NA,2021년,17301,47769,2020,23059,48594,2018,22965,50464,2017,NA,NA,-0.8325996410246974,NA,-0.6769435928188965,NA,-0.7137255364432089,NA,28
63,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,인천광역시,옹진군,0,NA,2021년,10228,47769,2020,10283,48594,2018,10518,50464,2017,NA,NA,-1.0572454947486694,NA,-1.0789108676010482,NA,-1.0987809723057602,NA,28
65,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,광주광역시,동구,0,NA,2021년,34299,47769,2020,32862,48594,2018,31492,50464,2017,NA,NA,-0.2927254403177731,NA,-0.3685148831531613,NA,-0.4499376597178956,NA,29
66,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,광주광역시,서구,0,NA,2021년,59315,47769,2020,75244,48594,2018,60834,50464,2017,NA,NA,0.5018087992918526,NA,0.9649366697442363,NA,0.45777476890578717,NA,29
67,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,광주광역시,남구,0,NA,2021년,71526,47769,2020,72687,48594,2018,72123,50464,2017,NA,NA,0.8896428894690649,NA,0.8844865819532248,NA,0.80700677785994,NA,29
68,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,광주광역시,북구,0,NA,2021년,71739,47769,2020,72256,48594,2018,73296,50464,2017,NA,NA,0.8964079915252229,NA,0.8709261643396441,NA,0.8432942387956492,NA,29
69,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,광주광역시,광산구,0,NA,2021년,57940,47769,2020,57902,48594,2018,57792,50464,2017,NA,NA,0.4581373658307384,NA,0.4193107712414127,NA,0.3636686681671448,NA,29
71,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대전광역시,동구,0,NA,2021년,44604,47769,2020,45354,48594,2018,45814,50464,2017,NA,NA,0.034572102821705364,NA,0.02451698883953112,NA,-0.0068779704414869145,NA,30
72,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대전광역시,중구,0,NA,2021년,58888,47769,2020,60118,48594,2018,61105,50464,2017,NA,NA,0.48824683413701936,NA,0.48903208314789737,NA,0.46615831699920335,NA,30
73,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대전광역시,서구,0,NA,2021년,79647,47769,2020,80204,48594,2018,80777,50464,2017,NA,NA,1.1475743157510352,NA,1.120991591700989,NA,1.0747234760164852,NA,30
74,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대전광역시,유성구,0,NA,2021년,58508,47769,2020,58229,48594,2018,58298,50464,2017,NA,NA,0.47617763798049323,NA,0.42959906952364213,NA,0.37932208268843115,NA,30
75,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,대전광역시,대덕구,0,NA,2021년,35277,47769,2020,35406,48594,2018,36398,50464,2017,NA,NA,-0.2616631407359769,NA,-0.2884738102785688,NA,-0.29816759718542385,NA,30
77,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,울산광역시,중구,0,NA,2021년,54399,47769,2020,55895,48594,2018,57993,50464,2017,NA,NA,0.3456715142774251,NA,0.35616516068350895,NA,0.36988672413311036,NA,31
78,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,울산광역시,남구,0,NA,2021년,45723,47769,2020,46260,48594,2018,47247,50464,2017,NA,NA,0.07011270939842311,NA,0.053022182245341186,NA,0.037452746967610535,NA,31
79,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,울산광역시,동구,0,NA,2021년,52269,47769,2020,53219,48594,2018,54881,50464,2017,NA,NA,0.27802049371584436,NA,0.2719710132729706,NA,0.27361513126701736,NA,31
80,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,울산광역시,북구,0,NA,2021년,43803,47769,2020,43559,48594,2018,51609,50464,2017,NA,NA,0.00913150776544896,NA,-0.03195853231215659,NA,0.1723938421096085,NA,31
81,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,울산광역시,울주군,0,NA,2021년,37090,47769,2020,37195,48594,2018,36974,50464,2017,NA,NA,-0.20408037065234036,NA,-0.23218706524215135,NA,-0.2803486905366868,NA,31
82,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,세종특별자치시,세종시,0,NA,2021년,39537,47769,2020,37842,48594,2018,39266,50464,2017,NA,NA,-0.1263610996128155,NA,-0.21183070747884108,NA,-0.20944429116358748,NA,36
84,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,수원시,0,NA,2021년,107825,47769,2020,119447,48594,2018,120117,50464,2017,NA,NA,2.0425369717999655,NA,2.3556817736261597,NA,2.2917300516437664,NA,41
85,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,성남시,0,NA,2021년,85460,47769,2020,85702,48594,2018,95435,50464,2017,NA,NA,1.332201255903368,NA,1.2939734386603088,NA,1.5281775275046572,NA,41
86,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,의정부시,0,NA,2021년,115428,47769,2020,112967,48594,2018,111757,50464,2017,NA,NA,2.2840161780580397,NA,2.151803569134273,NA,2.033108420422514,NA,41
87,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,안양시,0,NA,2021년,91671,47769,2020,94507,48594,2018,115366,50464,2017,NA,NA,1.529469090977536,NA,1.571002387819423,NA,2.144755007393507,NA,41
88,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,부천시,0,NA,2021년,81838,47769,2020,83000,48594,2018,93752,50464,2017,NA,NA,1.2171627599061636,NA,1.2089612614169325,NA,1.476112909640379,NA,41
89,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,광명시,0,NA,2021년,74650,47769,2020,79138,48594,2018,81710,50464,2017,NA,NA,0.9888643862927166,NA,1.0874523685546384,NA,1.1035863925152207,NA,41
90,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,평택시,0,NA,2021년,53731,47769,2020,51303,48594,2018,49564,50464,2017,NA,NA,0.3244551378759528,NA,0.2116885071299992,NA,0.10913053638622798,NA,41
91,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,동두천시,0,NA,2021년,47177,47769,2020,47384,48594,2018,48113,50464,2017,NA,NA,0.11629326521839417,NA,0.08838624117263756,NA,0.06424297814435749,NA,41
92,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,안산시,0,NA,2021년,65492,47769,2020,65092,48594,2018,73371,50464,2017,NA,NA,0.6979967589204367,NA,0.6455274827069473,NA,0.8456144089322035,NA,41
93,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,고양시,0,NA,2021년,83017,47769,2020,88863,48594,2018,94926,50464,2017,NA,NA,1.2546090290339118,NA,1.3934269887218602,NA,1.5124313061779089,NA,41
94,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,과천시,0,NA,2021년,31616,47769,2020,29145,48594,2018,29071,50464,2017,NA,NA,-0.3779403173913511,NA,-0.4854616865630907,NA,-0.5248327517258684,NA,41
95,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,구리시,0,NA,2021년,65818,47769,2020,99633,48594,2018,101777,50464,2017,NA,NA,0.7083508587810354,NA,1.7322801156319865,NA,1.7243711142516887,NA,41
96,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,남양주시,0,NA,2021년,89165,47769,2020,87729,48594,2018,85229,50464,2017,NA,NA,1.4498759184294978,NA,1.35774830293578,NA,1.2124487753223485,NA,41
97,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,오산시,0,NA,2021년,76575,47769,2020,75460,48594,2018,110035,50464,2017,NA,NA,1.0500043931382765,NA,0.9717326098939658,NA,1.9798373140872272,NA,41
98,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,시흥시,0,NA,2021년,125224,47769,2020,118421,48594,2018,112172,50464,2017,NA,NA,2.5951473505562763,NA,2.323401057914944,NA,2.0459466951781144,NA,41
99,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,군포시,0,NA,2021년,136896,47769,2020,137926,48594,2018,138458,50464,2017,NA,NA,2.9658622388167317,NA,2.9370807459726986,NA,2.859119924637665,NA,41
100,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,의왕시,0,NA,2021년,54598,47769,2020,53718,48594,2018,51311,50464,2017,NA,NA,0.35199196173834274,NA,0.287670893526281,NA,0.16317503276703277,NA,41
101,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,하남시,0,NA,2021년,97817,47769,2020,90818,48594,2018,84805,50464,2017,NA,NA,1.7246724582880875,NA,1.4549365396140883,NA,1.1993320801503615,NA,41
102,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,용인시,0,NA,2021년,89515,47769,2020,88301,48594,2018,94102,50464,2017,NA,NA,1.4609922833105087,NA,1.375744959258212,NA,1.4869403702776323,NA,41
103,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,파주시,0,NA,2021년,51735,47769,2020,50449,48594,2018,50205,50464,2017,NA,NA,0.26106009701167343,NA,0.18481937338986476,NA,0.12896025715331205,NA,41
104,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,이천시,0,NA,2021년,54597,47769,2020,53959,48594,2018,71402,50464,2017,NA,NA,0.35196020069582556,NA,0.29525340082296997,NA,0.7847022089471981,NA,41
105,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,안성시,0,NA,2021년,37402,47769,2020,36681,48594,2018,45895,50464,2017,NA,NA,-0.19417092538698208,NA,-0.2483588857836374,NA,-0.004372186694008273,NA,41
106,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,김포시,0,NA,2021년,67710,47769,2020,62460,48594,2018,60453,50464,2017,NA,NA,0.7684427512235287,NA,0.5627176934750576,NA,0.4459883046120913,NA,41
107,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,화성시,0,NA,2021년,106906,47769,2020,101925,48594,2018,94840,50464,2017,NA,NA,2.0133485737266823,NA,1.804392591665228,NA,1.5097708444213265,NA,41
108,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,광주시,0,NA,2021년,76411,47769,2020,74531,48594,2018,72756,50464,2017,NA,NA,1.04479558216546,NA,0.9425037747129531,NA,0.8265890138124583,NA,41
109,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,양주시,0,NA,2021년,32908,47769,2020,31759,48594,2018,36159,50464,2017,NA,NA,-0.3369050504591622,NA,-0.40321822567701177,NA,-0.30556120602057685,NA,41
110,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,포천시,0,NA,2021년,21039,47769,2020,21197,48594,2018,21525,50464,2017,NA,NA,-0.7138768640955009,NA,-0.7355271139244355,NA,-0.7582728030650515,NA,41
111,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,여주시,0,NA,2021년,37299,47769,2020,37028,48594,2018,37175,50464,2017,NA,NA,-0.197442312766251,NA,-0.2374413337838404,NA,-0.2741306345707213,NA,41
112,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,연천군,0,NA,2021년,14505,47769,2020,14608,48594,2018,14878,50464,2017,NA,NA,-0.9214035159027161,NA,-0.9428347511770652,NA,-0.9639017483674037,NA,41
113,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,가평군,0,NA,2021년,20792,47769,2020,20805,48594,2018,31459,50464,2017,NA,NA,-0.7217218415972428,NA,-0.7478604867887595,NA,-0.4509585345779795,NA,41
114,객관지표,안전,119안전센터 1개당 담당주민수,주민수/119안전센터1개,경기도,양평군,0,NA,2021년,29703,47769,2020,38958,48594,2018,38698,50464,2017,NA,NA,-0.438699191726705,NA,-0.17671835003857173,NA,-0.2270157129977587,NA,41
